0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   0.0   60.4788783749   nan   3.24965491516e-06   1.0   60.4788783749   nan   3.24965491516e-06   1.0   
1.0   0.888032538375   0.148585468899   0.0081120767922   0.435034209493   1.0   4.67086013599e-17   0.00853635759565   0.487177375122   0.00853635759565   0.487177375122   8.20717478141   0.0090788915005   0.984462074221   1.0   8.20717478141   0.0090788915005   0.984462074221   1.0   
2.0   1.67813949122   0.371848567781   0.0127523901826   0.896753781079   1.93665220741   0.0901759627176   0.00700573363951   0.540427861498   -0.00306124791229   0.507547015085   7.29247949247   0.222065089192   0.992483248845   1.0   8.07895955925   0.0779433282973   0.985858587431   1.0   
3.0   2.37575648774   0.66397373673   0.0147886582855   1.39813662722   2.82930996947   0.18732282711   0.00599456298443   0.604009214949   -0.00270901965322   0.524833077401   6.14809178966   0.288772528043   0.997552649103   0.999999999999   7.24460568559   0.0437705876339   0.992790625113   1.0   
4.0   2.98881842078   1.01185254003   0.0126494808842   1.93787423079   3.69096643264   0.29860417273   0.00825170423938   0.670242441975   0.01247078946   0.49774828082   5.45926919596   0.409529392528   0.998928958494   0.99999999999   8.01287842688   0.0342655638803   0.986540828046   1.0   
5.0   3.52669481169   1.41320514956   0.0155516418338   2.47853698872   4.51418239497   0.447515198086   0.0188591913484   0.731384874217   0.0137427712729   0.496101651909   4.68119251017   0.108034162421   0.999649677065   1.0   8.22194436013   0.0886161195521   0.984294900411   1.0   
6.0   4.02231025675   1.82539219726   0.0401918088973   3.02010870339   5.31628739235   0.608930865591   0.0274540639012   0.78263417825   0.0258352525093   0.486053178207   4.24663585356   0.105980813343   0.99983171297   1.0   8.25899563088   0.0926447376529   0.983869688343   1.0   
7.0   4.45486709891   2.24786341934   0.0606555212953   3.57178765498   6.08699629944   0.780098081092   0.0321721830122   0.832213560343   0.00544015022703   0.510653990787   3.73988651475   0.0558728929319   0.999936983489   1.0   7.80954207159   0.0847429826326   0.988486769155   1.0   
8.0   4.84089462779   2.67786396069   0.0902095318052   4.10993286748   6.82524084202   0.959682016427   0.0334778736324   0.875764147414   0.0380033965314   0.509811045621   3.36313493346   0.0694633939701   0.999972825399   1.0   7.82800404499   0.060558675676   0.988319377193   1.0   
9.0   5.19279451984   3.12286130182   0.109727136971   4.62837451919   7.53802442097   1.15302046774   0.0383065598652   0.915693162137   -0.0112886618323   0.499780837032   3.10785040474   0.0782659601499   0.999985616331   1.0   8.19176858292   0.0349361981056   0.984635050068   1.0   
10.0   5.50236280218   3.57795881134   0.121089173022   5.14043185821   8.22499496905   1.36599622925   0.0409183072724   0.956708309393   -0.0174176008814   0.512199768887   2.88821658328   0.0735662683143   0.999992092483   1.0   7.67126825703   0.0189853196608   0.989683786497   1.0   
11.0   5.76703033859   4.05086916683   0.139143128682   5.62920700332   8.8786469488   1.59534967579   0.042760939394   0.997994649567   0.0206032737807   0.52061903929   2.5629038796   0.0529359131444   0.999997061418   1.0   7.49034091772   0.0122596523086   0.991105056127   1.0   
12.0   5.99975745734   4.51815969087   0.17651213736   6.08983365569   9.49576595515   1.83262542624   0.0464831490291   1.03663201652   0.0171548973522   0.504058127121   2.31334892883   0.0513118138386   0.99999875845   1.0   7.66019107299   0.04134690594   0.989775439059   1.0   
13.0   6.20691622845   4.97679596239   0.195542151376   6.54027432455   10.0889114151   2.07884548497   0.0409933954705   1.06931271205   -0.0226132641401   0.495181360813   2.17240131123   0.053939549521   0.999999272189   1.0   7.97073419795   0.128243112799   0.986962941764   1.0   
14.0   6.39972088313   5.43408787556   0.240859125429   6.99085421424   10.6749020828   2.33714777169   0.0337920322711   1.09943443531   0.00574950296116   0.495781103066   2.03603735599   0.0734481524511   0.99999958208   1.0   7.95914771809   0.013809190441   0.98707724034   1.0   
15.0   6.5709467896   5.87257023045   0.290095177193   7.42729776923   11.2345419555   2.58812620193   0.0335839930588   1.12435832177   -0.00352630331658   0.480755762014   1.9241196   0.0822450287159   0.99999974318   1.0   8.4189145177   0.00984404371992   0.981936661755   1.0   
16.0   6.69832140968   6.30746452403   0.340847741064   7.83725671635   11.7461187219   2.86689438625   0.0143391918073   1.15384268158   -0.00859649837361   0.524357853101   1.76585592459   0.105810251779   0.999999878005   1.0   7.65726262204   0.0455571910317   0.98979956585   1.0   
